##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.452061  	82.012992 
400.888939  	84.437538 
402.325817  	86.815592 
403.762695  	87.205229 
405.199573  	88.183568 
406.636451  	88.189369 
408.073328  	88.107878 
409.510206  	87.982073 
410.947084  	86.281926 
412.383962  	86.383992 
413.820840  	87.317354 
415.257718  	87.227216 
416.694596  	87.268583 
418.131474  	85.557621 
419.568352  	85.163397 
421.005230  	87.534200 
422.442108  	86.704161 
423.878986  	85.383768 
425.315863  	86.411922 
426.752741  	87.206805 
428.189619  	87.091972 
429.626497  	86.668558 
431.063375  	86.482351 
432.500253  	86.682689 
433.937131  	86.954560 
435.374009  	87.550561 
436.810887  	87.210380 
438.247765  	86.594133 
439.684643  	87.496735 
441.121521  	87.820855 
442.558398  	86.726604 
443.995276  	86.126122 
445.432154  	85.721119 
446.869032  	85.927594 
448.305910  	86.563791 
449.742788  	86.564374 
451.179666  	86.770141 
452.616544  	86.729807 
454.053422  	86.411157 
455.490300  	87.044995 
456.927178  	87.395723 
458.364056  	86.837191 
459.800933  	87.070859 
461.237811  	87.391918 
462.674689  	87.158556 
464.111567  	86.792027 
465.548445  	86.558766 
466.985323  	86.570022 
468.422201  	86.679470 
469.859079  	86.546396 
471.295957  	86.171979 
472.732835  	86.091447 
474.169713  	86.585494 
475.606591  	86.976166 
477.043469  	87.180942 
478.480346  	87.126322 
479.917224  	86.727956 
481.354102  	86.591047 
482.790980  	86.866527 
484.227858  	87.040629 
485.664736  	86.945138 
487.101614  	86.770364 
488.538492  	86.747427 
489.975370  	86.804854 
491.412248  	86.891478 
492.849126  	86.976693 
494.286004  	86.707405 
495.722881  	86.494229 
497.159759  	86.553553 
498.596637  	86.382114 
500.033515  	86.404908 
501.470393  	86.612219 
502.907271  	86.444027 
504.344149  	86.642473 
505.781027  	86.930963 
507.217905  	86.521727 
508.654783  	86.233822 
510.091661  	86.385434 
511.528539  	86.613314 
512.965416  	86.749536 
514.402294  	86.608695 
515.839172  	86.646739 
517.276050  	86.850321 
518.712928  	86.721342 
520.149806  	86.856169 
521.586684  	87.177669 
523.023562  	87.060797 
524.460440  	86.843355 
525.897318  	86.670257 
527.334196  	86.457865 
528.771074  	86.475517 
530.207951  	86.713703 
531.644829  	86.909112 
533.081707  	86.884446 
534.518585  	86.885493 
535.955463  	86.997691 
537.392341  	86.904693 
538.829219  	86.781068 
540.266097  	86.818961 
541.702975  	86.852330 
543.139853  	86.864041 
544.576731  	86.748701 
546.013609  	86.639306 
547.450486  	86.741531 
548.887364  	86.739133 
550.324242  	86.736409 
551.761120  	86.884010 
553.197998  	86.813607 
554.634876  	86.660797 
556.071754  	86.708135 
557.508632  	86.846916 
558.945510  	86.990476 
560.382388  	87.028990 
561.819266  	86.983453 
563.256144  	86.887342 
564.693021  	86.779517 
566.129899  	86.917352 
