##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.452061  	37.429015 
400.888939  	37.005315 
402.325817  	38.341556 
403.762695  	38.367131 
405.199573  	35.965467 
406.636451  	35.993357 
408.073328  	35.946047 
409.510206  	36.345148 
410.947084  	37.016089 
412.383962  	35.518024 
413.820840  	35.648600 
415.257718  	35.955862 
416.694596  	35.082049 
418.131474  	35.944806 
419.568352  	35.450649 
421.005230  	35.204356 
422.442108  	36.015841 
423.878986  	35.687494 
425.315863  	36.085548 
426.752741  	35.582702 
428.189619  	34.385196 
429.626497  	35.200699 
431.063375  	35.114929 
432.500253  	34.719556 
433.937131  	35.295264 
435.374009  	34.539808 
436.810887  	34.611334 
438.247765  	35.189770 
439.684643  	34.663789 
441.121521  	35.126418 
442.558398  	35.164804 
443.995276  	34.790176 
445.432154  	35.035461 
446.869032  	34.205635 
448.305910  	34.377164 
449.742788  	35.012317 
451.179666  	34.594478 
452.616544  	35.556036 
454.053422  	36.057323 
455.490300  	35.620752 
456.927178  	36.413162 
458.364056  	36.449050 
459.800933  	36.581485 
461.237811  	37.598711 
462.674689  	37.851735 
464.111567  	38.780820 
465.548445  	39.703457 
466.985323  	39.971179 
468.422201  	41.349054 
469.859079  	42.505048 
471.295957  	43.324662 
472.732835  	44.995444 
474.169713  	46.420236 
475.606591  	47.943233 
477.043469  	49.360947 
478.480346  	50.491741 
479.917224  	52.428497 
481.354102  	54.142482 
482.790980  	55.609356 
484.227858  	57.783223 
485.664736  	59.597772 
487.101614  	61.134974 
488.538492  	62.726997 
489.975370  	64.044505 
491.412248  	65.668054 
492.849126  	67.171103 
494.286004  	68.306009 
495.722881  	69.716525 
497.159759  	70.710487 
498.596637  	71.215452 
500.033515  	71.999531 
501.470393  	72.751320 
502.907271  	73.346143 
504.344149  	73.814267 
505.781027  	74.015021 
507.217905  	74.234600 
508.654783  	74.588517 
510.091661  	74.974103 
511.528539  	75.170614 
512.965416  	75.007981 
514.402294  	74.960511 
515.839172  	75.079599 
517.276050  	74.974412 
518.712928  	74.814696 
520.149806  	74.799475 
521.586684  	74.887656 
523.023562  	74.869972 
524.460440  	74.642198 
525.897318  	74.526429 
527.334196  	74.473968 
528.771074  	74.314533 
530.207951  	74.149457 
531.644829  	73.732526 
533.081707  	73.246365 
534.518585  	73.081091 
535.955463  	72.903002 
537.392341  	72.607852 
538.829219  	72.372412 
540.266097  	72.134828 
541.702975  	72.049369 
543.139853  	72.078549 
544.576731  	72.008387 
546.013609  	71.916247 
547.450486  	71.791848 
548.887364  	71.600960 
550.324242  	71.441898 
551.761120  	71.341620 
553.197998  	71.264472 
554.634876  	71.205355 
556.071754  	71.298563 
557.508632  	71.431717 
558.945510  	71.302648 
560.382388  	71.204109 
561.819266  	71.347827 
563.256144  	71.410487 
564.693021  	71.419473 
566.129899  	71.476896 
567.566777  	71.551843 
569.003655  	71.832039 
570.440533  	72.186932 
571.877411  	72.390866 
573.314289  	72.480282 
574.751167  	72.439571 
576.188045  	72.489127 
577.624923  	72.743542 
579.061801  	72.903245 
580.498679  	73.133325 
581.935556  	73.505582 
583.372434  	73.601202 
584.809312  	73.677903 
586.246190  	74.083268 
587.683068  	74.461259 
589.119946  	74.659664 
590.556824  	74.820165 
591.993702  	74.982241 
593.430580  	75.219014 
594.867458  	75.478926 
596.304336  	75.701117 
597.741214  	75.941945 
599.178091  	76.154444 
600.614969  	76.357009 
602.051847  	76.632168 
603.488725  	76.888676 
604.925603  	77.097168 
606.362481  	77.305303 
607.799359  	77.524063 
609.236237  	77.766965 
610.673115  	78.012274 
612.109993  	78.216494 
613.546871  	78.394480 
614.983749  	78.575216 
616.420626  	78.739755 
617.857504  	78.884888 
