Criado como novo conjunto de dados;Amostra 009 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;38,72
3999,00;38,73
3998,00;38,73
3997,00;38,73
3996,00;38,73
3995,00;38,72
3994,00;38,72
3993,00;38,72
3992,00;38,72
3991,00;38,72
3990,00;38,72
3989,00;38,72
3988,00;38,73
3987,00;38,73
3986,00;38,73
3985,00;38,74
3984,00;38,74
3983,00;38,74
3982,00;38,74
3981,00;38,74
3980,00;38,74
3979,00;38,74
3978,00;38,74
3977,00;38,74
3976,00;38,74
3975,00;38,74
3974,00;38,73
3973,00;38,73
3972,00;38,73
3971,00;38,73
3970,00;38,73
3969,00;38,73
3968,00;38,73
3967,00;38,74
3966,00;38,74
3965,00;38,75
3964,00;38,76
3963,00;38,76
3962,00;38,75
3961,00;38,75
3960,00;38,74
3959,00;38,74
3958,00;38,74
3957,00;38,74
3956,00;38,75
3955,00;38,75
3954,00;38,75
3953,00;38,76
3952,00;38,76
3951,00;38,76
3950,00;38,75
3949,00;38,74
3948,00;38,72
3947,00;38,72
3946,00;38,72
3945,00;38,72
3944,00;38,72
3943,00;38,71
3942,00;38,70
3941,00;38,71
3940,00;38,72
3939,00;38,73
3938,00;38,74
3937,00;38,76
3936,00;38,78
3935,00;38,79
3934,00;38,79
3933,00;38,78
3932,00;38,76
3931,00;38,74
3930,00;38,72
3929,00;38,72
3928,00;38,73
3927,00;38,74
3926,00;38,75
3925,00;38,75
3924,00;38,74
3923,00;38,74
3922,00;38,74
3921,00;38,74
3920,00;38,74
3919,00;38,75
3918,00;38,75
3917,00;38,74
3916,00;38,73
3915,00;38,73
3914,00;38,75
3913,00;38,76
3912,00;38,77
3911,00;38,79
3910,00;38,81
3909,00;38,82
3908,00;38,83
3907,00;38,83
3906,00;38,81
3905,00;38,79
3904,00;38,77
3903,00;38,75
3902,00;38,72
3901,00;38,67
3900,00;38,62
3899,00;38,60
3898,00;38,63
3897,00;38,68
3896,00;38,72
3895,00;38,75
3894,00;38,76
3893,00;38,77
3892,00;38,76
3891,00;38,75
3890,00;38,77
3889,00;38,81
3888,00;38,82
3887,00;38,78
3886,00;38,76
3885,00;38,78
3884,00;38,83
3883,00;38,84
3882,00;38,78
3881,00;38,71
3880,00;38,67
3879,00;38,70
3878,00;38,76
3877,00;38,80
3876,00;38,80
3875,00;38,79
3874,00;38,80
3873,00;38,83
3872,00;38,83
3871,00;38,79
3870,00;38,74
3869,00;38,75
3868,00;38,80
3867,00;38,82
3866,00;38,79
3865,00;38,75
3864,00;38,76
3863,00;38,78
3862,00;38,78
3861,00;38,78
3860,00;38,79
3859,00;38,81
3858,00;38,82
3857,00;38,80
3856,00;38,79
3855,00;38,79
3854,00;38,85
3853,00;38,93
3852,00;38,98
3851,00;38,97
3850,00;38,90
3849,00;38,83
3848,00;38,80
3847,00;38,81
3846,00;38,85
3845,00;38,88
3844,00;38,90
3843,00;38,91
3842,00;38,91
3841,00;38,90
3840,00;38,87
3839,00;38,82
3838,00;38,81
3837,00;38,82
3836,00;38,84
3835,00;38,85
3834,00;38,83
3833,00;38,81
3832,00;38,81
3831,00;38,84
3830,00;38,89
3829,00;38,92
3828,00;38,92
3827,00;38,91
3826,00;38,91
3825,00;38,93
3824,00;38,95
3823,00;38,93
3822,00;38,90
3821,00;38,88
3820,00;38,90
3819,00;38,93
3818,00;38,90
3817,00;38,85
3816,00;38,83
3815,00;38,90
3814,00;38,99
3813,00;39,01
3812,00;38,98
3811,00;38,96
3810,00;38,98
3809,00;39,00
3808,00;39,01
3807,00;39,02
3806,00;39,05
3805,00;39,09
3804,00;39,08
3803,00;39,00
3802,00;38,94
3801,00;38,94
3800,00;39,00
3799,00;39,04
3798,00;38,99
3797,00;38,92
3796,00;38,89
3795,00;38,93
3794,00;38,98
3793,00;39,01
3792,00;39,03
3791,00;39,05
3790,00;39,07
3789,00;39,09
3788,00;39,11
3787,00;39,12
3786,00;39,12
3785,00;39,11
3784,00;39,09
3783,00;39,09
3782,00;39,09
3781,00;39,08
3780,00;39,07
3779,00;39,06
3778,00;39,07
3777,00;39,08
3776,00;39,08
3775,00;39,09
3774,00;39,11
3773,00;39,14
3772,00;39,15
3771,00;39,14
3770,00;39,12
3769,00;39,13
3768,00;39,13
3767,00;39,12
3766,00;39,08
3765,00;39,07
3764,00;39,09
3763,00;39,13
3762,00;39,14
3761,00;39,13
3760,00;39,14
3759,00;39,14
3758,00;39,14
3757,00;39,12
3756,00;39,11
3755,00;39,10
3754,00;39,11
3753,00;39,13
3752,00;39,18
3751,00;39,20
3750,00;39,18
3749,00;39,14
3748,00;39,12
3747,00;39,08
3746,00;39,00
3745,00;38,93
3744,00;38,98
3743,00;39,13
3742,00;39,22
3741,00;39,19
3740,00;39,12
3739,00;39,09
3738,00;39,12
3737,00;39,15
3736,00;39,15
3735,00;39,12
3734,00;39,06
3733,00;39,02
3732,00;39,03
3731,00;39,11
3730,00;39,21
3729,00;39,28
3728,00;39,30
3727,00;39,29
3726,00;39,30
3725,00;39,33
3724,00;39,32
3723,00;39,29
3722,00;39,27
3721,00;39,26
3720,00;39,27
3719,00;39,27
3718,00;39,27
3717,00;39,27
3716,00;39,28
3715,00;39,28
3714,00;39,26
3713,00;39,26
3712,00;39,28
3711,00;39,28
3710,00;39,26
3709,00;39,24
3708,00;39,24
3707,00;39,26
3706,00;39,30
3705,00;39,33
3704,00;39,36
3703,00;39,36
3702,00;39,36
3701,00;39,36
3700,00;39,37
3699,00;39,38
3698,00;39,39
3697,00;39,38
3696,00;39,39
3695,00;39,40
3694,00;39,40
3693,00;39,39
3692,00;39,38
3691,00;39,37
3690,00;39,34
3689,00;39,30
3688,00;39,28
3687,00;39,30
3686,00;39,33
3685,00;39,32
3684,00;39,30
3683,00;39,30
3682,00;39,32
3681,00;39,34
3680,00;39,35
3679,00;39,35
3678,00;39,34
3677,00;39,31
3676,00;39,26
3675,00;39,21
3674,00;39,22
3673,00;39,24
3672,00;39,21
3671,00;39,17
3670,00;39,16
3669,00;39,19
3668,00;39,22
3667,00;39,23
3666,00;39,23
3665,00;39,24
3664,00;39,26
3663,00;39,29
3662,00;39,31
3661,00;39,32
3660,00;39,33
3659,00;39,32
3658,00;39,30
3657,00;39,27
3656,00;39,25
3655,00;39,27
3654,00;39,28
3653,00;39,26
3652,00;39,21
3651,00;39,19
3650,00;39,18
3649,00;39,14
3648,00;39,04
3647,00;38,95
3646,00;38,93
3645,00;38,96
3644,00;39,00
3643,00;39,03
3642,00;39,06
3641,00;39,09
3640,00;39,11
3639,00;39,12
3638,00;39,12
3637,00;39,12
3636,00;39,12
3635,00;39,10
3634,00;39,08
3633,00;39,07
3632,00;39,06
3631,00;39,04
3630,00;39,00
3629,00;38,96
3628,00;38,95
3627,00;38,96
3626,00;38,95
3625,00;38,93
3624,00;38,91
3623,00;38,92
3622,00;38,93
3621,00;38,92
3620,00;38,89
