Criado como novo conjunto de dados;Amostra 002 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;48,51
3999,00;48,51
3998,00;48,51
3997,00;48,52
3996,00;48,52
3995,00;48,52
3994,00;48,52
3993,00;48,53
3992,00;48,54
3991,00;48,53
3990,00;48,52
3989,00;48,52
3988,00;48,52
3987,00;48,52
3986,00;48,52
3985,00;48,51
3984,00;48,51
3983,00;48,51
3982,00;48,51
3981,00;48,51
3980,00;48,52
3979,00;48,54
3978,00;48,55
3977,00;48,55
3976,00;48,56
3975,00;48,56
3974,00;48,56
3973,00;48,57
3972,00;48,58
3971,00;48,58
3970,00;48,57
3969,00;48,55
3968,00;48,54
3967,00;48,54
3966,00;48,55
3965,00;48,56
3964,00;48,57
3963,00;48,57
3962,00;48,57
3961,00;48,57
3960,00;48,59
3959,00;48,60
3958,00;48,59
3957,00;48,58
3956,00;48,57
3955,00;48,58
3954,00;48,61
3953,00;48,65
3952,00;48,70
3951,00;48,74
3950,00;48,76
3949,00;48,76
3948,00;48,75
3947,00;48,78
3946,00;48,83
3945,00;48,85
3944,00;48,81
3943,00;48,74
3942,00;48,69
3941,00;48,70
3940,00;48,72
3939,00;48,70
3938,00;48,64
3937,00;48,62
3936,00;48,68
3935,00;48,77
3934,00;48,84
3933,00;48,84
3932,00;48,83
3931,00;48,82
3930,00;48,83
3929,00;48,86
3928,00;48,89
3927,00;48,90
3926,00;48,87
3925,00;48,83
3924,00;48,83
3923,00;48,90
3922,00;48,99
3921,00;49,02
3920,00;49,01
3919,00;48,99
3918,00;48,94
3917,00;48,86
3916,00;48,78
3915,00;48,75
3914,00;48,72
3913,00;48,66
3912,00;48,58
3911,00;48,55
3910,00;48,59
3909,00;48,72
3908,00;48,92
3907,00;49,14
3906,00;49,33
3905,00;49,48
3904,00;49,59
3903,00;49,70
3902,00;49,78
3901,00;49,71
3900,00;49,47
3899,00;49,21
3898,00;49,08
3897,00;49,06
3896,00;49,08
3895,00;49,08
3894,00;49,10
3893,00;49,09
3892,00;49,01
3891,00;48,94
3890,00;49,07
3889,00;49,34
3888,00;49,47
3887,00;49,34
3886,00;49,10
3885,00;49,03
3884,00;49,26
3883,00;49,53
3882,00;49,54
3881,00;49,26
3880,00;49,01
3879,00;49,01
3878,00;49,21
3877,00;49,35
3876,00;49,28
3875,00;49,16
3874,00;49,23
3873,00;49,51
3872,00;49,80
3871,00;49,80
3870,00;49,54
3869,00;49,42
3868,00;49,61
3867,00;49,81
3866,00;49,71
3865,00;49,43
3864,00;49,26
3863,00;49,26
3862,00;49,28
3861,00;49,24
3860,00;49,20
3859,00;49,26
3858,00;49,47
3857,00;49,81
3856,00;50,21
3855,00;50,48
3854,00;50,37
3853,00;49,97
3852,00;49,83
3851,00;49,99
3850,00;49,85
3849,00;49,37
3848,00;49,00
3847,00;48,90
3846,00;48,97
3845,00;49,09
3844,00;49,23
3843,00;49,43
3842,00;49,70
3841,00;49,97
3840,00;50,10
3839,00;50,06
3838,00;49,92
3837,00;49,84
3836,00;49,83
3835,00;49,81
3834,00;49,68
3833,00;49,44
3832,00;49,22
3831,00;49,11
3830,00;49,15
3829,00;49,21
3828,00;49,18
3827,00;49,09
3826,00;49,12
3825,00;49,38
3824,00;49,74
3823,00;49,93
3822,00;49,84
3821,00;49,64
3820,00;49,71
3819,00;50,06
3818,00;50,18
3817,00;49,80
3816,00;49,26
3815,00;49,00
3814,00;49,09
3813,00;49,17
3812,00;49,04
3811,00;48,93
3810,00;49,02
3809,00;49,19
3808,00;49,23
3807,00;49,17
3806,00;49,29
3805,00;49,67
3804,00;49,99
3803,00;49,94
3802,00;49,62
3801,00;49,37
3800,00;49,51
3799,00;49,79
3798,00;49,73
3797,00;49,33
3796,00;48,99
3795,00;48,89
3794,00;48,92
3793,00;48,89
3792,00;48,77
3791,00;48,67
3790,00;48,66
3789,00;48,72
3788,00;48,80
3787,00;48,86
3786,00;48,89
3785,00;48,88
3784,00;48,92
3783,00;49,04
3782,00;49,16
3781,00;49,18
3780,00;49,08
3779,00;48,95
3778,00;48,92
3777,00;48,96
3776,00;48,94
3775,00;48,87
3774,00;48,87
3773,00;48,99
3772,00;49,13
3771,00;49,17
3770,00;49,15
3769,00;49,19
3768,00;49,32
3767,00;49,36
3766,00;49,21
3765,00;49,05
3764,00;49,06
3763,00;49,21
3762,00;49,34
3761,00;49,34
3760,00;49,30
3759,00;49,31
3758,00;49,39
3757,00;49,51
3756,00;49,69
3755,00;49,90
3754,00;50,13
3753,00;50,33
3752,00;50,46
3751,00;50,44
3750,00;50,34
3749,00;50,40
3748,00;50,65
3747,00;50,80
3746,00;50,61
3745,00;50,11
3744,00;49,65
3743,00;49,69
3742,00;50,05
3741,00;50,08
3740,00;49,86
3739,00;49,83
3738,00;50,05
3737,00;50,30
3736,00;50,39
3735,00;50,39
3734,00;50,35
3733,00;50,20
3732,00;49,92
3731,00;49,68
3730,00;49,59
3729,00;49,56
3728,00;49,46
3727,00;49,35
3726,00;49,35
3725,00;49,46
3724,00;49,57
3723,00;49,55
3722,00;49,46
3721,00;49,38
3720,00;49,32
3719,00;49,25
3718,00;49,17
3717,00;49,18
3716,00;49,33
3715,00;49,55
3714,00;49,75
3713,00;49,87
3712,00;49,88
3711,00;49,80
3710,00;49,69
3709,00;49,56
3708,00;49,37
3707,00;49,18
3706,00;49,09
3705,00;49,09
3704,00;49,14
3703,00;49,13
3702,00;49,08
3701,00;49,04
3700,00;49,07
3699,00;49,11
3698,00;49,06
3697,00;48,95
3696,00;48,91
3695,00;49,03
3694,00;49,24
3693,00;49,49
3692,00;49,73
3691,00;49,92
3690,00;49,95
3689,00;49,78
3688,00;49,57
3687,00;49,48
3686,00;49,41
3685,00;49,20
3684,00;48,95
3683,00;48,84
3682,00;48,89
3681,00;49,05
3680,00;49,27
3679,00;49,61
3678,00;50,02
3677,00;50,25
3676,00;50,12
3675,00;49,89
3674,00;50,03
3673,00;50,37
3672,00;50,34
3671,00;49,92
3670,00;49,46
3669,00;49,24
3668,00;49,27
3667,00;49,25
3666,00;49,03
3665,00;48,76
3664,00;48,60
3663,00;48,56
3662,00;48,58
3661,00;48,65
3660,00;48,79
3659,00;48,96
3658,00;49,04
3657,00;49,00
3656,00;48,94
3655,00;49,07
3654,00;49,40
3653,00;49,72
3652,00;49,94
3651,00;50,11
3650,00;50,21
3649,00;50,15
3648,00;50,00
3647,00;49,82
3646,00;49,61
3645,00;49,35
3644,00;49,05
3643,00;48,79
3642,00;48,61
3641,00;48,56
3640,00;48,57
3639,00;48,59
3638,00;48,60
3637,00;48,65
3636,00;48,71
3635,00;48,75
3634,00;48,82
3633,00;49,03
3632,00;49,36
3631,00;49,64
3630,00;49,64
3629,00;49,37
3628,00;49,13
3627,00;49,18
3626,00;49,21
3625,00;48,98
3624,00;48,75
3623,00;48,74
3622,00;48,90
3621,00;49,07
3620,00;49,12
3619,00;49,12
3618,00;49,17
3617,00;49,29
3616,00;49,35
3615,00;49,27
3614,00;49,12
3613,00;49,04
3612,00;49,07
3611,00;49,14
3610,00;49,12
3609,00;48,96
3608,00;48,74
3607,00;48,59
3606,00;48,54
3605,00;48,51
3604,00;48,47
3603,00;48,45
3602,00;48,46
3601,00;48,47
3600,00;48,51
3599,00;48,57
3598,00;48,63
3597,00;48,65
3596,00;48,63
3595,00;48,56
3594,00;48,51
3593,00;48,51
3592,00;48,58
3591,00;48,69
3590,00;48,78
3589,00;48,81
3588,00;48,75
3587,00;48,66
3586,00;48,62
3585,00;48,60
3584,00;48,50
3583,00;48,33
3582,00;48,17
3581,00;48,09
3580,00;48,06
3579,00;48,06
3578,00;48,06
3577,00;48,06
3576,00;48,04
3575,00;48,02
3574,00;48,00
3573,00;48,02
3572,00;48,11
3571,00;48,27
3570,00;48,47
3569,00;48,63
3568,00;48,69
3567,00;48,64
3566,00;48,58
3565,00;48,55
3564,00;48,49
3563,00;48,35
3562,00;48,17
3561,00;48,03
3560,00;47,94
3559,00;47,88
3558,00;47,86
3557,00;47,85
3556,00;47,87
3555,00;47,89
3554,00;47,91
3553,00;47,90
3552,00;47,89
3551,00;47,92
3550,00;47,98
3549,00;48,04
3548,00;48,06
3547,00;48,04
3546,00;48,02
3545,00;47,98
3544,00;47,94
3543,00;47,88
3542,00;47,80
3541,00;47,73
3540,00;47,69
3539,00;47,67
3538,00;47,66
3537,00;47,65
3536,00;47,64
3535,00;47,63
3534,00;47,63
3533,00;47,65
3532,00;47,66
3531,00;47,68
3530,00;47,71
3529,00;47,75
3528,00;47,77
3527,00;47,80
3526,00;47,82
3525,00;47,82
3524,00;47,77
3523,00;47,70
3522,00;47,64
3521,00;47,60
3520,00;47,56
3519,00;47,52
3518,00;47,47
3517,00;47,45
3516,00;47,44
3515,00;47,45
3514,00;47,45
3513,00;47,47
3512,00;47,49
3511,00;47,50
3510,00;47,49
3509,00;47,48
3508,00;47,49
3507,00;47,52
3506,00;47,55
3505,00;47,56
3504,00;47,55
3503,00;47,53
3502,00;47,50
3501,00;47,49
3500,00;47,47
3499,00;47,44
3498,00;47,40
3497,00;47,37
3496,00;47,34
3495,00;47,32
3494,00;47,31
3493,00;47,30
3492,00;47,29
3491,00;47,29
3490,00;47,29
3489,00;47,29
3488,00;47,29
3487,00;47,28
3486,00;47,29
3485,00;47,30
3484,00;47,31
3483,00;47,30
3482,00;47,29
3481,00;47,28
3480,00;47,27
3479,00;47,25
3478,00;47,22
3477,00;47,19
3476,00;47,17
3475,00;47,15
3474,00;47,15
3473,00;47,15
3472,00;47,16
3471,00;47,16
3470,00;47,16
3469,00;47,16
3468,00;47,16
3467,00;47,14
3466,00;47,13
3465,00;47,13
3464,00;47,12
3463,00;47,12
3462,00;47,11
3461,00;47,10
3460,00;47,10
3459,00;47,08
3458,00;47,06
3457,00;47,03
3456,00;47,02
3455,00;47,01
3454,00;47,00
3453,00;46,99
3452,00;46,99
3451,00;47,01
3450,00;47,04
3449,00;47,07
3448,00;47,08
3447,00;47,07
3446,00;47,07
3445,00;47,07
3444,00;47,06
3443,00;47,03
3442,00;46,99
3441,00;46,97
3440,00;46,96
3439,00;46,96
3438,00;46,96
3437,00;46,95
3436,00;46,94
3435,00;46,93
3434,00;46,92
3433,00;46,91
3432,00;46,91
3431,00;46,91
3430,00;46,90
3429,00;46,89
3428,00;46,88
3427,00;46,86
3426,00;46,85
3425,00;46,86
3424,00;46,87
3423,00;46,88
3422,00;46,89
3421,00;46,89
3420,00;46,88
3419,00;46,87
3418,00;46,85
3417,00;46,84
3416,00;46,82
3415,00;46,81
