Criado como novo conjunto de dados;Amostra 006 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3651,00;27,61
3650,00;27,60
3649,00;27,57
3648,00;27,51
3647,00;27,45
3646,00;27,43
3645,00;27,45
3644,00;27,48
3643,00;27,52
3642,00;27,54
3641,00;27,57
3640,00;27,59
3639,00;27,60
3638,00;27,61
3637,00;27,61
3636,00;27,61
3635,00;27,60
3634,00;27,58
3633,00;27,57
3632,00;27,56
3631,00;27,52
3630,00;27,47
3629,00;27,43
3628,00;27,41
3627,00;27,42
3626,00;27,42
3625,00;27,41
3624,00;27,41
3623,00;27,41
3622,00;27,43
3621,00;27,42
3620,00;27,40
3619,00;27,38
3618,00;27,36
3617,00;27,35
3616,00;27,33
3615,00;27,31
3614,00;27,28
3613,00;27,27
3612,00;27,26
3611,00;27,26
3610,00;27,26
3609,00;27,26
3608,00;27,25
3607,00;27,25
3606,00;27,25
3605,00;27,25
3604,00;27,26
3603,00;27,27
3602,00;27,28
3601,00;27,28
3600,00;27,28
3599,00;27,26
3598,00;27,25
3597,00;27,23
3596,00;27,20
3595,00;27,18
3594,00;27,16
3593,00;27,15
3592,00;27,15
3591,00;27,14
3590,00;27,13
3589,00;27,12
3588,00;27,10
3587,00;27,07
3586,00;27,04
3585,00;27,02
3584,00;27,02
3583,00;27,03
3582,00;27,04
3581,00;27,05
3580,00;27,06
3579,00;27,06
3578,00;27,06
3577,00;27,05
3576,00;27,04
3575,00;27,03
3574,00;27,03
3573,00;27,02
3572,00;27,02
3571,00;27,01
3570,00;27,01
3569,00;26,99
3568,00;26,97
3567,00;26,92
3566,00;26,86
3565,00;26,82
3564,00;26,81
3563,00;26,82
3562,00;26,83
3561,00;26,84
3560,00;26,85
3559,00;26,86
3558,00;26,86
3557,00;26,86
3556,00;26,86
3555,00;26,86
3554,00;26,86
3553,00;26,85
3552,00;26,83
3551,00;26,82
3550,00;26,81
3549,00;26,80
3548,00;26,80
3547,00;26,79
3546,00;26,77
3545,00;26,75
3544,00;26,73
3543,00;26,71
3542,00;26,71
3541,00;26,71
3540,00;26,72
3539,00;26,72
3538,00;26,73
3537,00;26,72
3536,00;26,71
3535,00;26,69
3534,00;26,68
3533,00;26,68
3532,00;26,68
3531,00;26,67
3530,00;26,67
3529,00;26,66
3528,00;26,64
3527,00;26,63
3526,00;26,62
3525,00;26,60
3524,00;26,59
3523,00;26,57
3522,00;26,56
3521,00;26,56
3520,00;26,56
3519,00;26,56
3518,00;26,56
3517,00;26,56
3516,00;26,56
3515,00;26,56
3514,00;26,56
3513,00;26,55
3512,00;26,54
3511,00;26,53
3510,00;26,52
3509,00;26,50
3508,00;26,49
3507,00;26,49
3506,00;26,49
3505,00;26,49
3504,00;26,48
3503,00;26,47
3502,00;26,45
3501,00;26,44
3500,00;26,43
3499,00;26,43
3498,00;26,43
3497,00;26,43
3496,00;26,42
3495,00;26,41
3494,00;26,41
3493,00;26,40
3492,00;26,39
3491,00;26,39
3490,00;26,39
3489,00;26,38
3488,00;26,37
3487,00;26,36
3486,00;26,35
3485,00;26,34
3484,00;26,33
3483,00;26,33
3482,00;26,32
3481,00;26,32
3480,00;26,31
3479,00;26,30
3478,00;26,29
3477,00;26,28
3476,00;26,28
3475,00;26,28
3474,00;26,27
3473,00;26,27
3472,00;26,27
3471,00;26,27
3470,00;26,27
3469,00;26,26
3468,00;26,25
3467,00;26,24
3466,00;26,23
3465,00;26,22
3464,00;26,21
3463,00;26,20
3462,00;26,19
3461,00;26,19
3460,00;26,18
3459,00;26,17
3458,00;26,16
3457,00;26,15
3456,00;26,15
3455,00;26,15
3454,00;26,14
3453,00;26,14
3452,00;26,14
3451,00;26,13
3450,00;26,13
3449,00;26,13
3448,00;26,12
3447,00;26,11
3446,00;26,09
3445,00;26,08
3444,00;26,07
3443,00;26,07
3442,00;26,06
3441,00;26,06
3440,00;26,06
3439,00;26,06
3438,00;26,06
3437,00;26,06
3436,00;26,06
3435,00;26,05
3434,00;26,04
3433,00;26,03
3432,00;26,02
3431,00;26,02
3430,00;26,01
3429,00;26,00
3428,00;25,99
3427,00;25,99
3426,00;25,98
3425,00;25,98
3424,00;25,97
3423,00;25,97
3422,00;25,96
3421,00;25,96
3420,00;25,95
3419,00;25,93
3418,00;25,93
3417,00;25,92
3416,00;25,92
3415,00;25,93
3414,00;25,93
3413,00;25,93
3412,00;25,92
3411,00;25,92
3410,00;25,91
3409,00;25,90
3408,00;25,90
3407,00;25,89
3406,00;25,88
3405,00;25,88
3404,00;25,88
3403,00;25,88
