Criado como novo conjunto de dados;Amostra 008 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;34,98
3999,00;34,98
3998,00;34,99
3997,00;34,98
3996,00;34,98
3995,00;34,98
3994,00;34,98
3993,00;34,98
3992,00;34,98
3991,00;34,98
3990,00;34,97
3989,00;34,97
3988,00;34,97
3987,00;34,97
3986,00;34,98
3985,00;34,98
3984,00;34,98
3983,00;34,98
3982,00;34,98
3981,00;34,98
3980,00;34,98
3979,00;34,98
3978,00;34,98
3977,00;34,98
3976,00;34,98
3975,00;34,98
3974,00;34,98
3973,00;34,98
3972,00;34,98
3971,00;34,98
3970,00;34,98
3969,00;34,97
3968,00;34,97
3967,00;34,97
3966,00;34,98
3965,00;34,98
3964,00;34,98
3963,00;34,98
3962,00;34,98
3961,00;34,98
3960,00;34,97
3959,00;34,97
3958,00;34,97
3957,00;34,98
3956,00;34,98
3955,00;34,98
3954,00;34,98
3953,00;34,99
3952,00;34,99
3951,00;34,99
3950,00;34,98
3949,00;34,97
3948,00;34,96
3947,00;34,96
3946,00;34,95
3945,00;34,96
3944,00;34,95
3943,00;34,94
3942,00;34,94
3941,00;34,94
3940,00;34,95
3939,00;34,96
3938,00;34,96
3937,00;34,97
3936,00;34,99
3935,00;35,00
3934,00;35,00
3933,00;34,99
3932,00;34,97
3931,00;34,96
3930,00;34,95
3929,00;34,95
3928,00;34,95
3927,00;34,96
3926,00;34,96
3925,00;34,96
3924,00;34,96
3923,00;34,96
3922,00;34,96
3921,00;34,95
3920,00;34,95
3919,00;34,95
3918,00;34,95
3917,00;34,94
3916,00;34,93
3915,00;34,94
3914,00;34,95
3913,00;34,95
3912,00;34,96
3911,00;34,98
3910,00;34,99
3909,00;35,01
3908,00;35,02
3907,00;35,01
3906,00;35,00
3905,00;34,98
3904,00;34,96
3903,00;34,93
3902,00;34,91
3901,00;34,87
3900,00;34,83
3899,00;34,82
3898,00;34,84
3897,00;34,88
3896,00;34,92
3895,00;34,94
3894,00;34,95
3893,00;34,95
3892,00;34,94
3891,00;34,94
3890,00;34,95
3889,00;34,98
3888,00;34,97
3887,00;34,95
3886,00;34,93
3885,00;34,95
3884,00;34,98
3883,00;34,99
3882,00;34,95
3881,00;34,90
3880,00;34,87
3879,00;34,89
3878,00;34,93
3877,00;34,96
3876,00;34,97
3875,00;34,96
3874,00;34,97
3873,00;34,99
3872,00;34,99
3871,00;34,95
3870,00;34,92
3869,00;34,91
3868,00;34,94
3867,00;34,95
3866,00;34,94
3865,00;34,92
3864,00;34,92
3863,00;34,93
3862,00;34,94
3861,00;34,94
3860,00;34,95
3859,00;34,97
3858,00;34,97
3857,00;34,96
3856,00;34,94
3855,00;34,94
3854,00;34,98
3853,00;35,01
3852,00;35,04
3851,00;35,03
3850,00;35,00
3849,00;34,95
3848,00;34,94
3847,00;34,95
3846,00;34,98
3845,00;35,01
3844,00;35,03
3843,00;35,04
3842,00;35,04
3841,00;35,03
3840,00;35,01
3839,00;34,98
3838,00;34,96
3837,00;34,96
3836,00;34,97
3835,00;34,97
3834,00;34,95
3833,00;34,94
3832,00;34,94
3831,00;34,96
3830,00;35,00
3829,00;35,03
3828,00;35,03
3827,00;35,03
3826,00;35,03
3825,00;35,04
3824,00;35,05
3823,00;35,04
3822,00;35,01
3821,00;35,00
3820,00;35,01
3819,00;35,02
3818,00;35,00
3817,00;34,97
3816,00;34,96
3815,00;35,00
3814,00;35,06
3813,00;35,08
3812,00;35,06
3811,00;35,05
3810,00;35,06
3809,00;35,08
3808,00;35,09
3807,00;35,10
3806,00;35,12
3805,00;35,15
3804,00;35,14
3803,00;35,09
3802,00;35,05
3801,00;35,05
3800,00;35,08
3799,00;35,10
3798,00;35,07
3797,00;35,02
3796,00;35,00
3795,00;35,02
3794,00;35,06
3793,00;35,08
3792,00;35,10
3791,00;35,11
3790,00;35,13
3789,00;35,14
3788,00;35,16
3787,00;35,17
3786,00;35,17
3785,00;35,16
3784,00;35,15
3783,00;35,15
3782,00;35,15
3781,00;35,14
3780,00;35,13
3779,00;35,12
3778,00;35,12
3777,00;35,13
3776,00;35,13
3775,00;35,14
3774,00;35,15
3773,00;35,17
3772,00;35,18
3771,00;35,17
3770,00;35,16
3769,00;35,16
3768,00;35,16
3767,00;35,15
3766,00;35,12
3765,00;35,11
3764,00;35,13
3763,00;35,16
3762,00;35,17
3761,00;35,17
3760,00;35,17
3759,00;35,17
3758,00;35,16
3757,00;35,15
3756,00;35,14
3755,00;35,14
3754,00;35,14
3753,00;35,15
3752,00;35,18
3751,00;35,19
3750,00;35,17
3749,00;35,14
3748,00;35,12
3747,00;35,08
3746,00;35,02
3745,00;34,98
3744,00;35,01
3743,00;35,11
3742,00;35,20
3741,00;35,20
3740,00;35,16
3739,00;35,15
3738,00;35,17
3737,00;35,20
3736,00;35,20
3735,00;35,16
3734,00;35,11
3733,00;35,07
3732,00;35,06
3731,00;35,11
3730,00;35,17
3729,00;35,22
3728,00;35,23
3727,00;35,22
3726,00;35,23
3725,00;35,24
3724,00;35,23
3723,00;35,21
3722,00;35,19
3721,00;35,19
3720,00;35,20
3719,00;35,21
3718,00;35,22
3717,00;35,23
3716,00;35,25
3715,00;35,26
3714,00;35,28
3713,00;35,29
3712,00;35,30
3711,00;35,28
3710,00;35,25
3709,00;35,22
3708,00;35,21
3707,00;35,22
3706,00;35,24
3705,00;35,27
3704,00;35,28
3703,00;35,28
3702,00;35,27
3701,00;35,28
3700,00;35,28
3699,00;35,29
3698,00;35,30
3697,00;35,29
3696,00;35,30
3695,00;35,31
3694,00;35,32
3693,00;35,31
3692,00;35,30
3691,00;35,29
3690,00;35,27
3689,00;35,24
3688,00;35,22
3687,00;35,23
3686,00;35,25
3685,00;35,25
3684,00;35,24
3683,00;35,25
3682,00;35,27
3681,00;35,29
3680,00;35,30
3679,00;35,31
3678,00;35,30
3677,00;35,28
3676,00;35,23
3675,00;35,19
3674,00;35,18
3673,00;35,18
3672,00;35,16
3671,00;35,13
3670,00;35,12
3669,00;35,13
3668,00;35,16
3667,00;35,17
3666,00;35,18
3665,00;35,19
3664,00;35,21
3663,00;35,23
3662,00;35,25
3661,00;35,26
3660,00;35,27
3659,00;35,26
3658,00;35,24
3657,00;35,22
3656,00;35,20
3655,00;35,21
3654,00;35,21
3653,00;35,19
3652,00;35,16
3651,00;35,15
3650,00;35,14
3649,00;35,10
3648,00;35,02
3647,00;34,96
3646,00;34,94
3645,00;34,96
3644,00;35,00
3643,00;35,03
3642,00;35,05
3641,00;35,08
3640,00;35,10
3639,00;35,11
3638,00;35,12
3637,00;35,12
3636,00;35,11
3635,00;35,10
3634,00;35,08
3633,00;35,07
3632,00;35,05
3631,00;35,02
3630,00;34,98
3629,00;34,93
3628,00;34,91
3627,00;34,91
3626,00;34,91
3625,00;34,89
3624,00;34,88
3623,00;34,89
3622,00;34,89
3621,00;34,88
3620,00;34,86
3619,00;34,83
3618,00;34,81
3617,00;34,79
3616,00;34,78
3615,00;34,75
3614,00;34,72
3613,00;34,70
3612,00;34,69
3611,00;34,69
3610,00;34,69
3609,00;34,68
3608,00;34,67
3607,00;34,66
3606,00;34,66
3605,00;34,65
3604,00;34,66
3603,00;34,67
3602,00;34,68
3601,00;34,67
3600,00;34,66
3599,00;34,64
3598,00;34,62
3597,00;34,60
3596,00;34,57
3595,00;34,54
3594,00;34,52
3593,00;34,51
3592,00;34,50
3591,00;34,50
3590,00;34,49
3589,00;34,47
3588,00;34,44
3587,00;34,39
3586,00;34,35
3585,00;34,33
3584,00;34,34
3583,00;34,34
3582,00;34,35
3581,00;34,36
3580,00;34,36
3579,00;34,36
3578,00;34,35
3577,00;34,34
3576,00;34,33
3575,00;34,32
3574,00;34,31
3573,00;34,30
3572,00;34,30
3571,00;34,29
3570,00;34,29
3569,00;34,27
3568,00;34,24
3567,00;34,18
3566,00;34,11
3565,00;34,06
3564,00;34,05
3563,00;34,05
3562,00;34,07
3561,00;34,08
3560,00;34,08
3559,00;34,08
3558,00;34,08
3557,00;34,08
3556,00;34,08
3555,00;34,08
3554,00;34,07
3553,00;34,06
3552,00;34,03
3551,00;34,01
3550,00;34,00
3549,00;33,99
3548,00;33,98
3547,00;33,97
3546,00;33,95
3545,00;33,91
3544,00;33,88
3543,00;33,86
3542,00;33,86
3541,00;33,86
3540,00;33,87
3539,00;33,88
3538,00;33,88
3537,00;33,87
3536,00;33,85
3535,00;33,83
3534,00;33,82
3533,00;33,82
3532,00;33,82
3531,00;33,81
3530,00;33,80
3529,00;33,79
3528,00;33,77
3527,00;33,75
3526,00;33,73
3525,00;33,71
3524,00;33,69
3523,00;33,67
3522,00;33,66
3521,00;33,65
3520,00;33,65
3519,00;33,65
3518,00;33,65
3517,00;33,65
3516,00;33,64
3515,00;33,64
3514,00;33,63
3513,00;33,63
3512,00;33,62
3511,00;33,61
3510,00;33,59
3509,00;33,57
3508,00;33,55
3507,00;33,55
3506,00;33,55
3505,00;33,54
3504,00;33,53
3503,00;33,51
3502,00;33,49
3501,00;33,47
3500,00;33,46
3499,00;33,46
3498,00;33,46
3497,00;33,45
3496,00;33,44
3495,00;33,43
3494,00;33,42
3493,00;33,41
3492,00;33,41
3491,00;33,41
3490,00;33,40
3489,00;33,40
3488,00;33,39
3487,00;33,37
3486,00;33,36
3485,00;33,35
3484,00;33,35
3483,00;33,34
3482,00;33,33
3481,00;33,31
3480,00;33,30
3479,00;33,28
3478,00;33,28
3477,00;33,27
3476,00;33,27
3475,00;33,27
3474,00;33,26
3473,00;33,25
3472,00;33,25
3471,00;33,24
3470,00;33,24
3469,00;33,23
3468,00;33,22
3467,00;33,20
3466,00;33,19
3465,00;33,18
3464,00;33,17
3463,00;33,17
3462,00;33,16
3461,00;33,15
3460,00;33,14
3459,00;33,13
3458,00;33,12
3457,00;33,12
3456,00;33,11
3455,00;33,10
3454,00;33,10
3453,00;33,09
3452,00;33,08
3451,00;33,08
3450,00;33,08
3449,00;33,07
3448,00;33,06
3447,00;33,04
3446,00;33,03
3445,00;33,01
3444,00;33,00
3443,00;33,00
3442,00;32,99
3441,00;32,99
3440,00;32,98
3439,00;32,98
3438,00;32,98
3437,00;32,97
3436,00;32,97
3435,00;32,96
3434,00;32,95
3433,00;32,95
3432,00;32,94
3431,00;32,94
3430,00;32,93
3429,00;32,92
3428,00;32,91
3427,00;32,90
3426,00;32,89
3425,00;32,89
3424,00;32,88
3423,00;32,88
3422,00;32,87
3421,00;32,86
3420,00;32,85
3419,00;32,84
3418,00;32,84
3417,00;32,83
3416,00;32,83
3415,00;32,83
3414,00;32,83
3413,00;32,82
3412,00;32,81
3411,00;32,81
3410,00;32,80
3409,00;32,80
3408,00;32,79
3407,00;32,78
3406,00;32,77
3405,00;32,77
3404,00;32,77
3403,00;32,77
3402,00;32,77
3401,00;32,76
3400,00;32,75
3399,00;32,74
3398,00;32,73
3397,00;32,72
3396,00;32,72
3395,00;32,72
3394,00;32,72
3393,00;32,71
3392,00;32,70
3391,00;32,69
3390,00;32,68
3389,00;32,67
3388,00;32,67
3387,00;32,67
3386,00;32,67
3385,00;32,67
3384,00;32,66
3383,00;32,65
3382,00;32,65
3381,00;32,65
3380,00;32,64
3379,00;32,64
3378,00;32,64
3377,00;32,63
3376,00;32,63
3375,00;32,63
3374,00;32,62
3373,00;32,62
3372,00;32,62
3371,00;32,62
3370,00;32,62
3369,00;32,62
3368,00;32,61
3367,00;32,60
3366,00;32,59
3365,00;32,58
3364,00;32,58
3363,00;32,58
3362,00;32,57
3361,00;32,57
3360,00;32,57
3359,00;32,56
3358,00;32,55
3357,00;32,55
3356,00;32,55
3355,00;32,55
3354,00;32,55
3353,00;32,55
3352,00;32,55
3351,00;32,55
3350,00;32,54
3349,00;32,54
3348,00;32,53
3347,00;32,53
3346,00;32,53
3345,00;32,53
3344,00;32,53
3343,00;32,53
3342,00;32,52
3341,00;32,52
3340,00;32,52
3339,00;32,52
3338,00;32,52
3337,00;32,51
3336,00;32,50
3335,00;32,49
3334,00;32,48
3333,00;32,48
3332,00;32,48
3331,00;32,48
3330,00;32,48
3329,00;32,48
3328,00;32,48
3327,00;32,48
3326,00;32,47
3325,00;32,47
