Criado como novo conjunto de dados;Amostra 004 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;27,10
3999,00;27,10
3998,00;27,10
3997,00;27,10
3996,00;27,09
3995,00;27,09
3994,00;27,09
3993,00;27,09
3992,00;27,09
3991,00;27,08
3990,00;27,08
3989,00;27,08
3988,00;27,08
3987,00;27,08
3986,00;27,08
3985,00;27,08
3984,00;27,09
3983,00;27,08
3982,00;27,08
3981,00;27,08
3980,00;27,07
3979,00;27,07
3978,00;27,08
3977,00;27,08
3976,00;27,07
3975,00;27,07
3974,00;27,07
3973,00;27,06
3972,00;27,06
3971,00;27,06
3970,00;27,06
3969,00;27,06
3968,00;27,06
3967,00;27,06
3966,00;27,06
3965,00;27,07
3964,00;27,07
3963,00;27,07
3962,00;27,06
3961,00;27,06
3960,00;27,06
3959,00;27,05
3958,00;27,05
3957,00;27,05
3956,00;27,05
3955,00;27,05
3954,00;27,05
3953,00;27,05
3952,00;27,05
3951,00;27,05
3950,00;27,05
3949,00;27,04
3948,00;27,02
3947,00;27,01
3946,00;27,01
3945,00;27,01
3944,00;27,00
3943,00;27,00
3942,00;27,00
3941,00;27,00
3940,00;27,01
3939,00;27,01
3938,00;27,02
3937,00;27,03
3936,00;27,04
3935,00;27,05
3934,00;27,05
3933,00;27,04
3932,00;27,02
3931,00;27,01
3930,00;26,99
3929,00;26,98
3928,00;26,98
3927,00;26,99
3926,00;26,99
3925,00;26,99
3924,00;26,99
3923,00;26,99
3922,00;26,99
3921,00;26,98
3920,00;26,97
3919,00;26,97
3918,00;26,98
3917,00;26,97
3916,00;26,96
3915,00;26,97
3914,00;26,98
3913,00;26,98
3912,00;26,99
3911,00;27,01
3910,00;27,03
3909,00;27,04
3908,00;27,04
3907,00;27,03
3906,00;27,01
3905,00;26,98
3904,00;26,95
3903,00;26,93
3902,00;26,90
3901,00;26,86
3900,00;26,81
3899,00;26,80
3898,00;26,82
3897,00;26,86
3896,00;26,90
3895,00;26,92
3894,00;26,93
3893,00;26,94
3892,00;26,93
3891,00;26,92
3890,00;26,94
3889,00;26,96
3888,00;26,97
3887,00;26,93
3886,00;26,90
3885,00;26,92
3884,00;26,96
3883,00;26,97
3882,00;26,92
3881,00;26,86
3880,00;26,83
3879,00;26,85
3878,00;26,90
3877,00;26,93
3876,00;26,92
3875,00;26,91
3874,00;26,92
3873,00;26,94
3872,00;26,95
3871,00;26,91
3870,00;26,85
3869,00;26,85
3868,00;26,88
3867,00;26,90
3866,00;26,87
3865,00;26,83
3864,00;26,84
3863,00;26,87
3862,00;26,88
3861,00;26,88
3860,00;26,89
3859,00;26,90
3858,00;26,91
3857,00;26,91
3856,00;26,90
3855,00;26,90
3854,00;26,90
3853,00;26,93
3852,00;26,96
3851,00;26,97
3850,00;26,93
3849,00;26,87
3848,00;26,85
3847,00;26,87
3846,00;26,90
3845,00;26,93
3844,00;26,95
3843,00;26,96
3842,00;26,95
3841,00;26,94
3840,00;26,91
3839,00;26,87
3838,00;26,84
3837,00;26,84
3836,00;26,85
3835,00;26,85
3834,00;26,84
3833,00;26,83
3832,00;26,83
3831,00;26,86
3830,00;26,90
3829,00;26,93
3828,00;26,94
3827,00;26,93
3826,00;26,93
3825,00;26,94
3824,00;26,95
3823,00;26,93
3822,00;26,89
3821,00;26,86
3820,00;26,87
3819,00;26,90
3818,00;26,88
3817,00;26,83
3816,00;26,81
3815,00;26,87
3814,00;26,95
3813,00;26,98
3812,00;26,96
3811,00;26,94
3810,00;26,95
3809,00;26,98
3808,00;26,99
3807,00;26,98
3806,00;27,00
3805,00;27,02
3804,00;27,01
3803,00;26,95
3802,00;26,88
3801,00;26,87
3800,00;26,91
3799,00;26,94
3798,00;26,91
3797,00;26,85
3796,00;26,84
3795,00;26,87
3794,00;26,92
3793,00;26,95
3792,00;26,97
3791,00;26,98
3790,00;27,00
3789,00;27,02
3788,00;27,03
3787,00;27,04
3786,00;27,04
3785,00;27,02
3784,00;27,01
3783,00;27,00
3782,00;27,00
3781,00;26,99
3780,00;26,97
3779,00;26,97
3778,00;26,97
3777,00;26,98
3776,00;26,98
3775,00;26,98
3774,00;26,99
3773,00;27,01
3772,00;27,02
3771,00;27,01
3770,00;26,99
3769,00;26,98
3768,00;26,97
3767,00;26,96
3766,00;26,93
3765,00;26,92
3764,00;26,93
3763,00;26,96
3762,00;26,97
3761,00;26,95
3760,00;26,94
3759,00;26,95
3758,00;26,94
3757,00;26,92
3756,00;26,91
3755,00;26,90
3754,00;26,90
3753,00;26,92
3752,00;26,94
