Criado como novo conjunto de dados;Amostra 012 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;29,31
3999,00;29,32
3998,00;29,32
3997,00;29,32
3996,00;29,32
3995,00;29,33
3994,00;29,33
3993,00;29,34
3992,00;29,34
3991,00;29,33
3990,00;29,32
3989,00;29,32
3988,00;29,32
3987,00;29,32
3986,00;29,32
3985,00;29,32
3984,00;29,32
3983,00;29,32
3982,00;29,33
3981,00;29,33
3980,00;29,33
3979,00;29,34
3978,00;29,35
3977,00;29,35
3976,00;29,35
3975,00;29,35
3974,00;29,35
3973,00;29,36
3972,00;29,36
3971,00;29,36
3970,00;29,35
3969,00;29,34
3968,00;29,33
3967,00;29,33
3966,00;29,34
3965,00;29,35
3964,00;29,36
3963,00;29,37
3962,00;29,36
3961,00;29,37
3960,00;29,37
3959,00;29,37
3958,00;29,36
3957,00;29,36
3956,00;29,36
3955,00;29,37
3954,00;29,39
3953,00;29,41
3952,00;29,44
3951,00;29,47
3950,00;29,48
3949,00;29,47
3948,00;29,47
3947,00;29,47
3946,00;29,49
3945,00;29,49
3944,00;29,46
3943,00;29,43
3942,00;29,42
3941,00;29,43
3940,00;29,43
3939,00;29,40
3938,00;29,37
3937,00;29,38
3936,00;29,44
3935,00;29,49
3934,00;29,52
3933,00;29,52
3932,00;29,51
3931,00;29,50
3930,00;29,50
3929,00;29,51
3928,00;29,52
3927,00;29,53
3926,00;29,52
3925,00;29,51
3924,00;29,53
3923,00;29,57
3922,00;29,59
3921,00;29,59
3920,00;29,58
3919,00;29,57
3918,00;29,54
3917,00;29,48
3916,00;29,45
3915,00;29,43
3914,00;29,42
3913,00;29,38
3912,00;29,35
3911,00;29,35
3910,00;29,40
3909,00;29,49
3908,00;29,60
3907,00;29,71
3906,00;29,80
3905,00;29,87
3904,00;29,92
3903,00;29,97
3902,00;29,97
3901,00;29,88
3900,00;29,71
3899,00;29,59
3898,00;29,56
3897,00;29,58
3896,00;29,60
3895,00;29,62
3894,00;29,64
3893,00;29,63
3892,00;29,58
3891,00;29,56
3890,00;29,67
3889,00;29,81
3888,00;29,81
3887,00;29,68
3886,00;29,58
3885,00;29,62
3884,00;29,80
3883,00;29,91
3882,00;29,84
3881,00;29,67
3880,00;29,57
3879,00;29,62
3878,00;29,74
3877,00;29,76
3876,00;29,70
3875,00;29,67
3874,00;29,78
3873,00;29,97
3872,00;30,07
3871,00;29,96
3870,00;29,80
3869,00;29,81
3868,00;29,96
3867,00;30,01
3866,00;29,88
3865,00;29,76
3864,00;29,75
3863,00;29,77
3862,00;29,77
3861,00;29,72
3860,00;29,72
3859,00;29,78
3858,00;29,90
3857,00;30,06
3856,00;30,21
3855,00;30,27
3854,00;30,16
3853,00;29,98
3852,00;30,02
3851,00;30,15
3850,00;30,03
3849,00;29,77
3848,00;29,62
3847,00;29,60
3846,00;29,64
3845,00;29,71
3844,00;29,79
3843,00;29,92
3842,00;30,08
3841,00;30,20
