Criado como novo conjunto de dados;Amostra 007 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;58,74
3999,00;58,74
3998,00;58,74
3997,00;58,73
3996,00;58,73
3995,00;58,73
3994,00;58,72
3993,00;58,71
3992,00;58,70
3991,00;58,70
3990,00;58,71
3989,00;58,72
3988,00;58,72
3987,00;58,72
3986,00;58,72
3985,00;58,72
3984,00;58,72
3983,00;58,72
3982,00;58,72
3981,00;58,72
3980,00;58,71
3979,00;58,70
3978,00;58,69
3977,00;58,68
3976,00;58,68
3975,00;58,67
3974,00;58,67
3973,00;58,66
3972,00;58,65
3971,00;58,65
3970,00;58,66
3969,00;58,67
3968,00;58,69
3967,00;58,69
3966,00;58,68
3965,00;58,66
3964,00;58,65
3963,00;58,65
3962,00;58,65
3961,00;58,66
3960,00;58,64
3959,00;58,63
3958,00;58,63
3957,00;58,63
3956,00;58,64
3955,00;58,64
3954,00;58,62
3953,00;58,58
3952,00;58,54
3951,00;58,50
3950,00;58,48
3949,00;58,48
3948,00;58,48
3947,00;58,46
3946,00;58,41
3945,00;58,37
3944,00;58,39
3943,00;58,45
3942,00;58,51
3941,00;58,52
3940,00;58,50
3939,00;58,50
3938,00;58,54
3937,00;58,58
3936,00;58,55
3935,00;58,48
3934,00;58,41
3933,00;58,39
3932,00;58,40
3931,00;58,41
3930,00;58,40
3929,00;58,36
3928,00;58,32
3927,00;58,31
3926,00;58,33
3925,00;58,38
3924,00;58,40
3923,00;58,37
3922,00;58,28
3921,00;58,22
3920,00;58,20
3919,00;58,22
3918,00;58,26
3917,00;58,32
3916,00;58,38
3915,00;58,42
3914,00;58,44
3913,00;58,49
3912,00;58,57
3911,00;58,64
3910,00;58,63
3909,00;58,54
3908,00;58,38
3907,00;58,17
3906,00;57,97
3905,00;57,82
3904,00;57,70
3903,00;57,59
3902,00;57,49
3901,00;57,47
3900,00;57,60
3899,00;57,81
3898,00;57,98
3897,00;58,06
3896,00;58,08
3895,00;58,10
3894,00;58,10
3893,00;58,12
3892,00;58,19
3891,00;58,25
3890,00;58,19
3889,00;57,98
3888,00;57,80
3887,00;57,82
3886,00;57,99
3885,00;58,12
3884,00;58,03
3883,00;57,80
3882,00;57,71
3881,00;57,87
3880,00;58,12
3879,00;58,19
3878,00;58,06
3877,00;57,91
3876,00;57,91
3875,00;58,00
3874,00;58,02
3873,00;57,85
3872,00;57,60
3871,00;57,48
3870,00;57,61
3869,00;57,76
3868,00;57,69
3867,00;57,51
3866,00;57,50
3865,00;57,68
3864,00;57,89
3863,00;57,99
3862,00;57,98
3861,00;57,99
3860,00;58,02
3859,00;57,99
3858,00;57,84
3857,00;57,54
3856,00;57,15
3855,00;56,83
3854,00;56,85
3853,00;57,17
3852,00;57,36
3851,00;57,30
3850,00;57,42
3849,00;57,84
3848,00;58,22
3847,00;58,37
3846,00;58,33
3845,00;58,22
3844,00;58,10
3843,00;57,94
3842,00;57,72
3841,00;57,47
3840,00;57,30
3839,00;57,27
3838,00;57,35
3837,00;57,44
3836,00;57,47
3835,00;57,50
3834,00;57,61
3833,00;57,79
3832,00;57,99
3831,00;58,11
3830,00;58,13
3829,00;58,10
3828,00;58,11
3827,00;58,19
3826,00;58,21
3825,00;58,04
3824,00;57,74
3823,00;57,48
3822,00;57,46
3821,00;57,62
3820,00;57,66
3819,00;57,42
3818,00;57,22
3817,00;57,38
3816,00;57,81
3815,00;58,16
3814,00;58,24
3813,00;58,21
3812,00;58,29
3811,00;58,38
3810,00;58,34
3809,00;58,19
3808,00;58,10
3807,00;58,13
3806,00;58,09
3805,00;57,84
3804,00;57,54
3803,00;57,44
3802,00;57,64
3801,00;57,90
3800,00;57,92
3799,00;57,74
3798,00;57,71
3797,00;57,96
3796,00;58,28
3795,00;58,44
3794,00;58,44
3793,00;58,44
3792,00;58,53
3791,00;58,64
3790,00;58,69
3789,00;58,67
3788,00;58,61
3787,00;58,55
3786,00;58,53
3785,00;58,54
3784,00;58,52
3783,00;58,43
3782,00;58,31
3781,00;58,25
3780,00;58,30
3779,00;58,42
3778,00;58,48
3777,00;58,47
3776,00;58,46
3775,00;58,50
3774,00;58,52
3773,00;58,45
3772,00;58,33
3771,00;58,26
3770,00;58,27
3769,00;58,26
3768,00;58,16
3767,00;58,09
3766,00;58,16
3765,00;58,31
3764,00;58,36
3763,00;58,26
3762,00;58,14
3761,00;58,09
3760,00;58,13
3759,00;58,16
3758,00;58,13
3757,00;58,01
