Criado como novo conjunto de dados;Amostra 005 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;30,92
3999,00;30,92
3998,00;30,92
3997,00;30,92
3996,00;30,92
3995,00;30,91
3994,00;30,91
3993,00;30,91
3992,00;30,91
3991,00;30,90
3990,00;30,90
3989,00;30,90
3988,00;30,90
3987,00;30,90
3986,00;30,90
3985,00;30,91
3984,00;30,91
3983,00;30,91
3982,00;30,90
3981,00;30,90
3980,00;30,90
3979,00;30,90
3978,00;30,90
3977,00;30,90
3976,00;30,90
3975,00;30,90
3974,00;30,90
3973,00;30,89
3972,00;30,89
3971,00;30,89
3970,00;30,89
3969,00;30,89
3968,00;30,89
3967,00;30,89
3966,00;30,89
3965,00;30,90
3964,00;30,90
3963,00;30,90
3962,00;30,89
3961,00;30,88
3960,00;30,88
3959,00;30,88
3958,00;30,88
3957,00;30,88
3956,00;30,88
3955,00;30,88
3954,00;30,88
3953,00;30,89
3952,00;30,89
3951,00;30,89
3950,00;30,88
3949,00;30,87
3948,00;30,86
3947,00;30,85
3946,00;30,85
3945,00;30,85
3944,00;30,84
3943,00;30,83
3942,00;30,83
3941,00;30,83
3940,00;30,84
3939,00;30,84
3938,00;30,85
3937,00;30,86
3936,00;30,88
3935,00;30,89
3934,00;30,89
3933,00;30,87
3932,00;30,86
3931,00;30,84
3930,00;30,82
3929,00;30,82
3928,00;30,82
3927,00;30,83
3926,00;30,83
3925,00;30,83
3924,00;30,83
3923,00;30,83
3922,00;30,83
3921,00;30,82
3920,00;30,82
3919,00;30,82
3918,00;30,82
3917,00;30,81
3916,00;30,80
3915,00;30,80
3914,00;30,81
3913,00;30,82
3912,00;30,83
3911,00;30,85
3910,00;30,87
3909,00;30,89
3908,00;30,89
3907,00;30,88
3906,00;30,86
3905,00;30,84
3904,00;30,81
3903,00;30,79
3902,00;30,75
3901,00;30,70
3900,00;30,65
3899,00;30,64
3898,00;30,67
3897,00;30,72
3896,00;30,76
3895,00;30,78
3894,00;30,79
3893,00;30,79
3892,00;30,78
3891,00;30,78
3890,00;30,80
3889,00;30,83
3888,00;30,82
3887,00;30,79
3886,00;30,76
3885,00;30,79
3884,00;30,82
3883,00;30,83
3882,00;30,77
3881,00;30,71
3880,00;30,68
3879,00;30,71
3878,00;30,76
3877,00;30,79
3876,00;30,79
3875,00;30,78
3874,00;30,79
3873,00;30,81
3872,00;30,81
3871,00;30,76
3870,00;30,72
3869,00;30,72
3868,00;30,76
3867,00;30,77
3866,00;30,73
3865,00;30,71
3864,00;30,72
3863,00;30,74
3862,00;30,74
3861,00;30,74
3860,00;30,76
3859,00;30,78
3858,00;30,78
3857,00;30,77
3856,00;30,75
3855,00;30,75
3854,00;30,79
3853,00;30,83
3852,00;30,85
3851,00;30,84
3850,00;30,79
3849,00;30,74
3848,00;30,72
3847,00;30,75
3846,00;30,78
3845,00;30,81
3844,00;30,83
3843,00;30,84
3842,00;30,84
3841,00;30,82
3840,00;30,79
3839,00;30,75
3838,00;30,73
3837,00;30,73
3836,00;30,74
3835,00;30,74
3834,00;30,72
3833,00;30,70
3832,00;30,70
3831,00;30,74
3830,00;30,78
3829,00;30,81
3828,00;30,82
3827,00;30,81
3826,00;30,81
3825,00;30,83
3824,00;30,83
3823,00;30,81
3822,00;30,77
3821,00;30,75
3820,00;30,76
3819,00;30,77
3818,00;30,75
3817,00;30,70
3816,00;30,70
3815,00;30,76
3814,00;30,83
3813,00;30,86
3812,00;30,83
3811,00;30,82
3810,00;30,84
3809,00;30,86
3808,00;30,87
3807,00;30,87
3806,00;30,90
3805,00;30,92
3804,00;30,90
3803,00;30,84
3802,00;30,78
3801,00;30,79
3800,00;30,83
3799,00;30,85
3798,00;30,81
3797,00;30,74
3796,00;30,72
3795,00;30,76
3794,00;30,81
3793,00;30,84
3792,00;30,85
3791,00;30,87
3790,00;30,90
3789,00;30,92
3788,00;30,93
3787,00;30,94
3786,00;30,93
3785,00;30,92
3784,00;30,90
3783,00;30,90
3782,00;30,90
3781,00;30,88
3780,00;30,87
3779,00;30,86
3778,00;30,86
3777,00;30,87
3776,00;30,87
3775,00;30,87
3774,00;30,89
3773,00;30,91
3772,00;30,92
3771,00;30,91
3770,00;30,89
3769,00;30,89
3768,00;30,89
3767,00;30,86
3766,00;30,83
3765,00;30,82
3764,00;30,84
3763,00;30,87
3762,00;30,88
3761,00;30,87
3760,00;30,87
3759,00;30,88
3758,00;30,87
3757,00;30,85
3756,00;30,84
3755,00;30,83
3754,00;30,84
3753,00;30,86
3752,00;30,89
3751,00;30,90
3750,00;30,86
3749,00;30,82
3748,00;30,79
3747,00;30,75
3746,00;30,68
3745,00;30,63
3744,00;30,67
3743,00;30,80
3742,00;30,88
3741,00;30,86
3740,00;30,81
3739,00;30,79
3738,00;30,81
3737,00;30,84
3736,00;30,83
3735,00;30,78
3734,00;30,70
3733,00;30,63
3732,00;30,62
3731,00;30,68
3730,00;30,77
3729,00;30,83
3728,00;30,84
3727,00;30,84
3726,00;30,85
3725,00;30,87
3724,00;30,86
3723,00;30,83
3722,00;30,81
3721,00;30,81
3720,00;30,83
3719,00;30,84
3718,00;30,86
3717,00;30,88
3716,00;30,90
3715,00;30,91
3714,00;30,91
3713,00;30,92
3712,00;30,92
3711,00;30,89
3710,00;30,84
3709,00;30,79
3708,00;30,78
3707,00;30,80
3706,00;30,83
3705,00;30,87
3704,00;30,88
3703,00;30,89
3702,00;30,88
3701,00;30,89
3700,00;30,89
3699,00;30,90
3698,00;30,91
3697,00;30,91
3696,00;30,93
3695,00;30,94
3694,00;30,95
3693,00;30,94
3692,00;30,93
3691,00;30,91
3690,00;30,88
3689,00;30,84
3688,00;30,82
3687,00;30,83
3686,00;30,86
3685,00;30,86
3684,00;30,85
3683,00;30,86
3682,00;30,89
3681,00;30,92
3680,00;30,92
3679,00;30,92
3678,00;30,91
3677,00;30,88
3676,00;30,82
3675,00;30,76
3674,00;30,75
3673,00;30,75
3672,00;30,73
3671,00;30,69
3670,00;30,68
3669,00;30,71
3668,00;30,74
3667,00;30,75
3666,00;30,76
3665,00;30,78
3664,00;30,81
3663,00;30,85
3662,00;30,87
3661,00;30,88
3660,00;30,89
3659,00;30,88
3658,00;30,85
3657,00;30,82
3656,00;30,81
3655,00;30,81
3654,00;30,82
3653,00;30,80
3652,00;30,76
3651,00;30,74
3650,00;30,73
3649,00;30,69
3648,00;30,59
3647,00;30,51
3646,00;30,50
3645,00;30,53
3644,00;30,58
3643,00;30,63
3642,00;30,66
3641,00;30,70
3640,00;30,73
3639,00;30,74
3638,00;30,74
3637,00;30,74
3636,00;30,74
3635,00;30,72
3634,00;30,70
3633,00;30,69
3632,00;30,67
3631,00;30,63
3630,00;30,58
3629,00;30,54
3628,00;30,52
3627,00;30,52
3626,00;30,52
3625,00;30,50
3624,00;30,50
3623,00;30,52
3622,00;30,54
3621,00;30,54
3620,00;30,52
3619,00;30,50
3618,00;30,48
3617,00;30,47
3616,00;30,46
3615,00;30,43
3614,00;30,39
3613,00;30,37
3612,00;30,37
3611,00;30,37
3610,00;30,38
3609,00;30,38
3608,00;30,37
3607,00;30,37
3606,00;30,36
3605,00;30,36
3604,00;30,38
3603,00;30,39
3602,00;30,41
3601,00;30,42
3600,00;30,41
3599,00;30,40
3598,00;30,38
3597,00;30,35
3596,00;30,33
3595,00;30,31
3594,00;30,29
3593,00;30,29
3592,00;30,28
3591,00;30,29
3590,00;30,29
3589,00;30,28
3588,00;30,26
3587,00;30,22
3586,00;30,18
3585,00;30,16
3584,00;30,16
3583,00;30,17
3582,00;30,19
3581,00;30,21
3580,00;30,22
3579,00;30,23
3578,00;30,22
3577,00;30,22
3576,00;30,21
3575,00;30,20
3574,00;30,19
3573,00;30,19
3572,00;30,19
3571,00;30,19
3570,00;30,19
3569,00;30,18
3568,00;30,14
3567,00;30,08
3566,00;30,01
3565,00;29,96
3564,00;29,94
3563,00;29,96
3562,00;29,98
3561,00;30,00
3560,00;30,02
3559,00;30,03
3558,00;30,03
3557,00;30,04
3556,00;30,04
3555,00;30,05
3554,00;30,05
3553,00;30,03
3552,00;30,01
3551,00;29,99
3550,00;29,99
3549,00;29,98
3548,00;29,98
3547,00;29,98
3546,00;29,96
3545,00;29,93
3544,00;29,90
3543,00;29,88
3542,00;29,87
3541,00;29,88
3540,00;29,89
3539,00;29,90
3538,00;29,91
3537,00;29,91
3536,00;29,89
3535,00;29,88
3534,00;29,87
3533,00;29,86
3532,00;29,87
3531,00;29,87
3530,00;29,86
3529,00;29,85
3528,00;29,83
3527,00;29,82
3526,00;29,80
3525,00;29,79
3524,00;29,77
3523,00;29,75
3522,00;29,74
3521,00;29,73
3520,00;29,73
3519,00;29,74
3518,00;29,74
3517,00;29,75
3516,00;29,75
3515,00;29,75
3514,00;29,75
3513,00;29,75
3512,00;29,74
3511,00;29,73
3510,00;29,71
3509,00;29,69
3508,00;29,68
3507,00;29,68
3506,00;29,68
3505,00;29,69
3504,00;29,68
3503,00;29,66
3502,00;29,64
3501,00;29,62
3500,00;29,61
3499,00;29,61
3498,00;29,61
3497,00;29,62
3496,00;29,61
3495,00;29,60
3494,00;29,59
3493,00;29,58
3492,00;29,58
3491,00;29,58
3490,00;29,59
3489,00;29,58
3488,00;29,57
3487,00;29,56
3486,00;29,55
3485,00;29,54
3484,00;29,54
3483,00;29,54
3482,00;29,53
3481,00;29,52
3480,00;29,51
3479,00;29,49
3478,00;29,48
3477,00;29,48
3476,00;29,47
3475,00;29,47
3474,00;29,47
3473,00;29,47
3472,00;29,47
3471,00;29,47
3470,00;29,47
3469,00;29,46
3468,00;29,45
3467,00;29,44
3466,00;29,42
3465,00;29,41
3464,00;29,40
3463,00;29,40
3462,00;29,39
3461,00;29,39
3460,00;29,38
3459,00;29,36
3458,00;29,36
