Criado como novo conjunto de dados;Amostra 000 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3651,00;14,25
3650,00;14,25
3649,00;14,21
3648,00;14,13
3647,00;14,04
3646,00;14,01
3645,00;14,03
3644,00;14,06
3643,00;14,10
3642,00;14,12
3641,00;14,15
3640,00;14,17
3639,00;14,18
3638,00;14,18
3637,00;14,18
3636,00;14,18
3635,00;14,17
3634,00;14,15
3633,00;14,13
3632,00;14,11
3631,00;14,07
3630,00;14,02
3629,00;13,98
3628,00;13,95
3627,00;13,96
3626,00;13,96
3625,00;13,95
3624,00;13,94
3623,00;13,95
3622,00;13,96
3621,00;13,95
3620,00;13,93
3619,00;13,90
3618,00;13,87
3617,00;13,85
3616,00;13,83
3615,00;13,81
3614,00;13,77
3613,00;13,74
3612,00;13,73
3611,00;13,73
3610,00;13,73
3609,00;13,73
3608,00;13,72
3607,00;13,72
3606,00;13,72
3605,00;13,72
3604,00;13,73
3603,00;13,75
3602,00;13,76
3601,00;13,76
3600,00;13,75
3599,00;13,73
3598,00;13,71
3597,00;13,68
3596,00;13,65
3595,00;13,63
3594,00;13,60
3593,00;13,59
3592,00;13,58
3591,00;13,57
3590,00;13,57
3589,00;13,55
3588,00;13,53
3587,00;13,49
3586,00;13,45
3585,00;13,43
3584,00;13,43
3583,00;13,44
3582,00;13,45
3581,00;13,46
3580,00;13,46
3579,00;13,46
3578,00;13,46
3577,00;13,45
3576,00;13,44
3575,00;13,43
3574,00;13,42
3573,00;13,41
3572,00;13,40
3571,00;13,40
3570,00;13,40
3569,00;13,38
3568,00;13,35
3567,00;13,29
3566,00;13,22
3565,00;13,17
3564,00;13,16
3563,00;13,17
3562,00;13,19
3561,00;13,21
3560,00;13,22
3559,00;13,22
3558,00;13,22
3557,00;13,23
3556,00;13,23
3555,00;13,23
3554,00;13,23
3553,00;13,21
3552,00;13,19
3551,00;13,18
3550,00;13,17
3549,00;13,16
3548,00;13,16
3547,00;13,15
3546,00;13,13
3545,00;13,11
3544,00;13,08
3543,00;13,06
3542,00;13,05
3541,00;13,05
3540,00;13,06
3539,00;13,07
3538,00;13,07
3537,00;13,06
3536,00;13,05
3535,00;13,03
3534,00;13,02
3533,00;13,01
3532,00;13,01
3531,00;13,01
3530,00;13,00
3529,00;12,99
3528,00;12,98
3527,00;12,96
3526,00;12,94
3525,00;12,93
3524,00;12,91
3523,00;12,89
3522,00;12,88
3521,00;12,87
3520,00;12,87
3519,00;12,86
3518,00;12,87
3517,00;12,87
3516,00;12,87
3515,00;12,87
3514,00;12,87
3513,00;12,87
3512,00;12,86
3511,00;12,84
3510,00;12,82
3509,00;12,80
3508,00;12,78
3507,00;12,78
3506,00;12,78
3505,00;12,79
3504,00;12,79
3503,00;12,77
3502,00;12,75
3501,00;12,73
3500,00;12,72
3499,00;12,72
3498,00;12,72
3497,00;12,72
3496,00;12,72
3495,00;12,71
3494,00;12,70
3493,00;12,69
3492,00;12,68
3491,00;12,68
3490,00;12,67
3489,00;12,67
3488,00;12,66
3487,00;12,65
3486,00;12,64
3485,00;12,63
3484,00;12,63
3483,00;12,62
3482,00;12,61
3481,00;12,60
3480,00;12,59
3479,00;12,58
3478,00;12,57
3477,00;12,56
3476,00;12,56
3475,00;12,55
3474,00;12,54
3473,00;12,54
3472,00;12,54
3471,00;12,54
3470,00;12,54
3469,00;12,54
3468,00;12,54
3467,00;12,53
3466,00;12,52
3465,00;12,50
3464,00;12,49
3463,00;12,49
3462,00;12,48
3461,00;12,47
3460,00;12,46
3459,00;12,45
3458,00;12,44
3457,00;12,43
3456,00;12,43
3455,00;12,42
3454,00;12,42
3453,00;12,41
3452,00;12,41
3451,00;12,41
3450,00;12,41
3449,00;12,40
3448,00;12,40
3447,00;12,38
3446,00;12,37
3445,00;12,35
3444,00;12,34
3443,00;12,34
3442,00;12,34
3441,00;12,33
3440,00;12,34
3439,00;12,34
3438,00;12,34
3437,00;12,35
3436,00;12,35
3435,00;12,34
3434,00;12,34
3433,00;12,33
3432,00;12,32
3431,00;12,31
3430,00;12,31
3429,00;12,30
3428,00;12,29
3427,00;12,28
3426,00;12,27
3425,00;12,27
3424,00;12,26
3423,00;12,26
3422,00;12,25
3421,00;12,25
3420,00;12,23
3419,00;12,22
3418,00;12,22
3417,00;12,21
3416,00;12,22
3415,00;12,23
3414,00;12,23
3413,00;12,23
3412,00;12,23
3411,00;12,22
3410,00;12,21
3409,00;12,21
3408,00;12,20
3407,00;12,20
3406,00;12,19
3405,00;12,19
3404,00;12,19
3403,00;12,20
3402,00;12,20
3401,00;12,20
3400,00;12,19
3399,00;12,18
3398,00;12,17
3397,00;12,16
3396,00;12,16
3395,00;12,16
3394,00;12,16
3393,00;12,16
3392,00;12,15
3391,00;12,15
3390,00;12,14
3389,00;12,13
3388,00;12,12
3387,00;12,11
3386,00;12,11
3385,00;12,10
3384,00;12,10
3383,00;12,10
3382,00;12,09
3381,00;12,10
3380,00;12,10
3379,00;12,10
3378,00;12,10
3377,00;12,10
3376,00;12,09
3375,00;12,09
3374,00;12,08
3373,00;12,08
3372,00;12,09
3371,00;12,10
3370,00;12,11
3369,00;12,11
3368,00;12,11
3367,00;12,10
3366,00;12,08
3365,00;12,07
3364,00;12,06
3363,00;12,06
3362,00;12,06
3361,00;12,06
3360,00;12,06
3359,00;12,05
3358,00;12,04
3357,00;12,04
3356,00;12,03
3355,00;12,03
3354,00;12,04
3353,00;12,04
3352,00;12,05
3351,00;12,05
3350,00;12,05
3349,00;12,04
3348,00;12,03
3347,00;12,03
3346,00;12,03
