Criado como novo conjunto de dados;Amostra 010 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;48,00
3999,00;48,00
3998,00;47,99
3997,00;47,99
3996,00;47,99
3995,00;47,99
3994,00;47,99
3993,00;47,99
3992,00;47,99
3991,00;47,99
3990,00;47,99
3989,00;47,99
3988,00;48,00
3987,00;48,00
3986,00;48,00
3985,00;48,00
3984,00;48,00
3983,00;48,00
3982,00;48,00
3981,00;48,00
3980,00;48,00
3979,00;48,00
3978,00;48,00
3977,00;48,00
3976,00;48,00
3975,00;48,00
3974,00;48,00
3973,00;48,00
3972,00;48,00
3971,00;48,00
3970,00;48,00
3969,00;48,01
3968,00;48,01
3967,00;48,01
3966,00;48,01
3965,00;48,01
3964,00;48,01
3963,00;48,01
3962,00;48,01
3961,00;48,01
3960,00;48,01
3959,00;48,01
3958,00;48,01
3957,00;48,01
3956,00;48,01
3955,00;48,01
3954,00;48,01
3953,00;48,01
3952,00;48,00
3951,00;48,00
3950,00;48,00
3949,00;47,99
3948,00;47,99
3947,00;47,99
3946,00;47,99
3945,00;47,99
3944,00;47,99
3943,00;47,99
3942,00;47,99
3941,00;48,00
3940,00;48,01
3939,00;48,02
3938,00;48,02
3937,00;48,02
3936,00;48,02
3935,00;48,02
3934,00;48,02
3933,00;48,02
3932,00;48,01
3931,00;48,01
3930,00;48,01
3929,00;48,00
3928,00;48,00
3927,00;48,00
3926,00;48,00
3925,00;48,00
3924,00;48,00
3923,00;48,00
3922,00;48,01
3921,00;48,01
3920,00;48,00
3919,00;48,00
3918,00;48,02
3917,00;48,02
3916,00;48,03
3915,00;48,03
3914,00;48,05
3913,00;48,05
3912,00;48,06
3911,00;48,06
3910,00;48,06
3909,00;48,06
3908,00;48,05
3907,00;48,04
3906,00;48,03
3905,00;48,01
3904,00;47,99
3903,00;47,98
3902,00;47,98
3901,00;47,99
3900,00;47,99
3899,00;47,98
3898,00;47,98
3897,00;47,99
3896,00;48,01
3895,00;48,01
3894,00;48,02
3893,00;48,04
3892,00;48,05
3891,00;48,04
3890,00;48,02
3889,00;48,04
3888,00;48,06
3887,00;48,07
3886,00;48,04
3885,00;48,02
3884,00;48,02
3883,00;48,04
3882,00;48,05
3881,00;48,03
3880,00;48,01
3879,00;48,01
3878,00;48,04
3877,00;48,06
3876,00;48,06
3875,00;48,04
3874,00;48,02
3873,00;48,03
3872,00;48,06
3871,00;48,07
3870,00;48,04
3869,00;48,01
3868,00;48,02
3867,00;48,05
3866,00;48,05
3865,00;48,02
3864,00;48,02
3863,00;48,04
3862,00;48,07
3861,00;48,07
3860,00;48,07
3859,00;48,06
3858,00;48,06
3857,00;48,08
3856,00;48,10
3855,00;48,12
3854,00;48,13
3853,00;48,10
3852,00;48,08
3851,00;48,11
3850,00;48,13
3849,00;48,12
3848,00;48,10
3847,00;48,10
3846,00;48,11
3845,00;48,12
3844,00;48,12
3843,00;48,11
3842,00;48,10
3841,00;48,09
3840,00;48,10
3839,00;48,09
3838,00;48,08
3837,00;48,07
3836,00;48,08
3835,00;48,09
3834,00;48,11
3833,00;48,12
3832,00;48,12
3831,00;48,13
3830,00;48,14
3829,00;48,16
