Criado como novo conjunto de dados;Amostra 011 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
4000,00;16,86
3999,00;16,86
3998,00;16,86
3997,00;16,86
3996,00;16,85
3995,00;16,85
3994,00;16,85
3993,00;16,85
3992,00;16,84
3991,00;16,84
3990,00;16,84
3989,00;16,84
3988,00;16,84
3987,00;16,84
3986,00;16,84
3985,00;16,84
3984,00;16,84
3983,00;16,84
3982,00;16,84
3981,00;16,84
3980,00;16,84
3979,00;16,84
3978,00;16,84
3977,00;16,84
3976,00;16,84
3975,00;16,83
3974,00;16,83
3973,00;16,82
3972,00;16,82
3971,00;16,82
3970,00;16,81
3969,00;16,81
3968,00;16,81
3967,00;16,82
3966,00;16,82
3965,00;16,82
3964,00;16,83
3963,00;16,82
3962,00;16,82
3961,00;16,81
3960,00;16,81
3959,00;16,81
3958,00;16,80
3957,00;16,80
3956,00;16,81
3955,00;16,81
3954,00;16,81
3953,00;16,81
3952,00;16,81
3951,00;16,81
3950,00;16,81
3949,00;16,80
3948,00;16,78
3947,00;16,77
3946,00;16,77
3945,00;16,77
3944,00;16,77
3943,00;16,76
3942,00;16,75
3941,00;16,76
3940,00;16,76
3939,00;16,76
3938,00;16,77
3937,00;16,78
3936,00;16,79
3935,00;16,80
3934,00;16,80
3933,00;16,79
3932,00;16,77
3931,00;16,75
3930,00;16,74
3929,00;16,73
3928,00;16,74
3927,00;16,74
3926,00;16,75
3925,00;16,74
3924,00;16,74
3923,00;16,74
3922,00;16,74
3921,00;16,73
3920,00;16,73
3919,00;16,73
3918,00;16,72
3917,00;16,71
3916,00;16,71
3915,00;16,71
3914,00;16,72
3913,00;16,73
3912,00;16,74
3911,00;16,75
3910,00;16,77
3909,00;16,78
3908,00;16,78
3907,00;16,77
3906,00;16,75
3905,00;16,72
3904,00;16,70
3903,00;16,67
3902,00;16,64
3901,00;16,60
3900,00;16,56
3899,00;16,55
3898,00;16,58
3897,00;16,62
3896,00;16,65
3895,00;16,67
3894,00;16,68
3893,00;16,68
3892,00;16,67
3891,00;16,67
3890,00;16,69
3889,00;16,71
3888,00;16,70
3887,00;16,67
3886,00;16,66
3885,00;16,67
3884,00;16,70
3883,00;16,70
3882,00;16,66
3881,00;16,61
3880,00;16,58
3879,00;16,60
3878,00;16,65
3877,00;16,67
3876,00;16,67
3875,00;16,66
3874,00;16,66
3873,00;16,67
3872,00;16,67
3871,00;16,63
3870,00;16,59
3869,00;16,59
3868,00;16,62
3867,00;16,63
3866,00;16,61
3865,00;16,59
3864,00;16,59
3863,00;16,61
3862,00;16,61
3861,00;16,61
3860,00;16,63
3859,00;16,64
3858,00;16,63
3857,00;16,60
3856,00;16,57
3855,00;16,56
3854,00;16,60
3853,00;16,66
3852,00;16,68
3851,00;16,66
3850,00;16,62
3849,00;16,59
3848,00;16,58
3847,00;16,61
3846,00;16,64
3845,00;16,66
3844,00;16,68
3843,00;16,68
3842,00;16,68
3841,00;16,66
3840,00;16,62
3839,00;16,58
3838,00;16,56
3837,00;16,56
3836,00;16,58
3835,00;16,58
3834,00;16,57
3833,00;16,55
3832,00;16,56
3831,00;16,59
3830,00;16,62
3829,00;16,65
3828,00;16,65
3827,00;16,65
3826,00;16,64
3825,00;16,65
3824,00;16,65
3823,00;16,63
3822,00;16,60
3821,00;16,59
3820,00;16,59
3819,00;16,60
3818,00;16,57
3817,00;16,53
3816,00;16,53
3815,00;16,58
3814,00;16,65
3813,00;16,67
3812,00;16,65
3811,00;16,64
3810,00;16,65
3809,00;16,66
3808,00;16,67
3807,00;16,68
3806,00;16,70
3805,00;16,71
3804,00;16,69
3803,00;16,63
3802,00;16,58
3801,00;16,58
3800,00;16,62
3799,00;16,64
3798,00;16,61
3797,00;16,56
3796,00;16,55
3795,00;16,58
3794,00;16,62
3793,00;16,64
3792,00;16,66
3791,00;16,68
3790,00;16,70
3789,00;16,71
3788,00;16,73
3787,00;16,73
3786,00;16,73
3785,00;16,71
3784,00;16,70
3783,00;16,69
3782,00;16,69
3781,00;16,68
3780,00;16,66
3779,00;16,65
3778,00;16,65
3777,00;16,66
3776,00;16,66
3775,00;16,66
3774,00;16,68
3773,00;16,69
3772,00;16,69
3771,00;16,68
3770,00;16,67
3769,00;16,66
3768,00;16,66
3767,00;16,64
3766,00;16,62
3765,00;16,61
3764,00;16,62
3763,00;16,64
3762,00;16,65
3761,00;16,64
3760,00;16,64
3759,00;16,64
3758,00;16,63
3757,00;16,60
3756,00;16,59
3755,00;16,58
3754,00;16,57
3753,00;16,58
3752,00;16,60
3751,00;16,61
3750,00;16,58
3749,00;16,54
3748,00;16,52
3747,00;16,48
3746,00;16,41
3745,00;16,38
3744,00;16,43
3743,00;16,54
3742,00;16,61
3741,00;16,60
3740,00;16,56
3739,00;16,55
3738,00;16,57
3737,00;16,59
3736,00;16,58
3735,00;16,54
3734,00;16,48
3733,00;16,43
3732,00;16,43
3731,00;16,48
3730,00;16,55
3729,00;16,60
3728,00;16,61
3727,00;16,61
3726,00;16,62
3725,00;16,63
3724,00;16,62
3723,00;16,59
3722,00;16,57
3721,00;16,57
3720,00;16,58
3719,00;16,59
3718,00;16,60
3717,00;16,61
3716,00;16,63
3715,00;16,64
3714,00;16,64
3713,00;16,65
3712,00;16,65
3711,00;16,63
3710,00;16,59
